GEO_ID,NAME,B25014_001E,B25014_001M,B25014_002E,B25014_002M,B25014_003E,B25014_003M,B25014_004E,B25014_004M,B25014_005E,B25014_005M,B25014_006E,B25014_006M,B25014_007E,B25014_007M,B25014_008E,B25014_008M,B25014_009E,B25014_009M,B25014_010E,B25014_010M,B25014_011E,B25014_011M,B25014_012E,B25014_012M,B25014_013E,B25014_013M
0500000US18055,"Greene County, Indiana",12790,299,10228,296,7787,252,2192,234,241,93,8,14,0,24,2562,238,1516,205,829,154,47,34,99,54,71,42
0500000US18177,"Wayne County, Indiana",26611,458,17985,487,14768,464,3066,269,109,54,42,32,0,27,8626,518,5911,436,2533,344,43,38,91,87,48,68
0500000US18037,"Dubois County, Indiana",16550,358,12920,373,10240,436,2583,322,40,34,0,24,57,80,3630,429,2520,348,863,291,149,88,98,107,0,24
0500000US18059,"Hancock County, Indiana",28215,363,21890,472,18271,492,3490,348,37,44,50,46,42,45,6325,457,4135,377,2063,364,40,54,77,70,10,16
0500000US18115,"Ohio County, Indiana",2513,100,1970,110,1565,124,405,75,0,16,0,16,0,16,543,107,336,79,202,69,0,16,5,9,0,16
0500000US18121,"Parke County, Indiana",6145,252,4737,227,3603,202,1021,151,75,40,38,56,0,18,1408,204,897,187,447,115,26,26,38,41,0,18
0500000US18007,"Benton County, Indiana",3403,117,2453,132,1971,103,469,90,12,11,0,16,1,2,950,119,676,97,226,72,36,28,5,8,7,9
0500000US18133,"Putnam County, Indiana",13439,298,9648,312,7502,319,1968,217,121,74,57,48,0,24,3791,334,2239,253,1380,298,112,76,60,59,0,24
0500000US18175,"Washington County, Indiana",10721,320,8165,337,6424,355,1650,204,58,35,31,35,2,3,2556,274,1805,244,691,177,60,40,0,21,0,21
0500000US18065,"Henry County, Indiana",18408,360,13543,371,10917,387,2566,230,51,29,3,3,6,11,4865,396,3153,334,1577,235,48,35,29,45,58,97
0500000US18095,"Madison County, Indiana",51422,523,35935,706,29786,680,5861,375,275,117,13,21,0,27,15487,662,9782,516,5283,412,271,103,99,72,52,53
0500000US18125,"Pike County, Indiana",5129,141,4253,191,3417,197,824,130,7,10,5,8,0,18,876,147,567,124,289,87,20,20,0,18,0,18
0500000US18151,"Steuben County, Indiana",14156,308,10969,292,8971,309,1925,227,68,47,5,6,0,24,3187,285,2210,297,898,248,68,61,11,12,0,24
0500000US18103,"Miami County, Indiana",13707,252,9759,318,7818,313,1765,238,125,89,45,37,6,9,3948,346,2576,342,1237,208,135,77,0,24,0,24
0500000US18179,"Wells County, Indiana",10874,214,8648,262,6898,281,1719,171,23,26,8,14,0,21,2226,238,1653,199,563,143,10,10,0,21,0,21
0500000US18035,"Delaware County, Indiana",46028,567,29688,528,23946,554,5374,352,339,139,5,7,24,26,16340,709,10825,638,5270,466,184,82,45,48,16,23
0500000US18077,"Jefferson County, Indiana",12759,337,9177,361,7246,386,1806,186,62,49,56,68,7,10,3582,332,2422,276,1033,200,109,62,18,30,0,24
0500000US18111,"Newton County, Indiana",5562,145,4391,183,3687,215,684,136,15,15,5,7,0,18,1171,147,791,122,335,100,40,31,5,8,0,18
