GEO_ID,NAME,B25044_001E,B25044_001M,B25044_002E,B25044_002M,B25044_003E,B25044_003M,B25044_004E,B25044_004M,B25044_005E,B25044_005M,B25044_006E,B25044_006M,B25044_007E,B25044_007M,B25044_008E,B25044_008M,B25044_009E,B25044_009M,B25044_010E,B25044_010M,B25044_011E,B25044_011M,B25044_012E,B25044_012M,B25044_013E,B25044_013M,B25044_014E,B25044_014M,B25044_015E,B25044_015M
0500000US06069,"San Benito County, California",17740,181,11264,340,114,42,1349,197,4360,332,2715,284,1649,211,1077,193,6476,363,310,113,1788,229,2574,296,1111,212,422,144,271,117
0500000US06017,"El Dorado County, California",69172,735,52990,672,1186,260,9873,530,22309,777,12427,673,4620,380,2575,288,16182,741,1664,314,5775,567,6404,556,1508,247,539,163,292,124
0500000US06075,"San Francisco County, California",359673,1844,135275,1887,14252,881,56465,1398,44249,1185,14750,710,3929,375,1630,272,224398,1874,95716,1845,90812,1969,30035,1153,5710,468,1593,287,532,166
0500000US06107,"Tulare County, California",136106,817,77314,1243,2024,250,17974,1003,30747,1129,17411,909,6517,534,2641,402,58792,1283,6250,622,24202,1131,20756,886,5873,563,1318,322,393,149
0500000US06057,"Nevada County, California",40904,677,30406,713,659,166,6506,470,12927,664,7011,531,2188,261,1115,191,10498,624,1030,254,4015,448,3617,410,1317,268,375,147,144,78
0500000US06039,"Madera County, California",44759,607,28627,802,634,156,6309,517,11451,617,6385,561,2297,359,1551,307,16132,812,2041,411,6298,707,5228,508,1589,309,716,225,260,141
0500000US06105,"Trinity County, California",5796,216,3868,244,96,59,1057,183,1510,192,747,185,272,99,186,87,1928,252,224,103,878,172,594,165,162,94,59,50,11,17
0500000US06071,"San Bernardino County, California",630633,2099,373740,2888,9038,570,74603,1727,142101,2436,88308,1828,40170,1314,19520,1027,256893,2797,23142,1064,100203,2260,91679,2065,29081,1337,8863,733,3925,511
0500000US06061,"Placer County, California",140661,914,100700,1187,1739,233,22092,775,44181,1117,22354,906,7181,565,3153,394,39961,1056,3666,396,15447,817,15214,805,4329,416,945,179,360,142
0500000US06095,"Solano County, California",149067,608,90420,1131,2149,280,18077,727,34104,856,22308,759,9206,663,4576,510,58647,1070,5392,517,22478,833,20559,973,6861,548,2468,313,889,201
0500000US06011,"Colusa County, California",7113,174,4371,242,113,52,700,135,1774,178,1100,159,474,133,210,80,2742,259,273,112,991,188,829,151,554,148,76,50,19,20
0500000US06031,"Kings County, California",42735,539,22114,725,556,168,4622,391,9303,498,5090,461,1831,270,712,152,20621,763,2174,325,8215,572,7983,633,1768,235,405,132,76,47
0500000US06019,"Fresno County, California",304624,1206,160944,1741,4000,407,38178,1287,67632,1762,34245,1291,12240,747,4649,435,143680,1727,21805,943,62027,1628,44307,1261,11010,780,3312,429,1219,259
0500000US06111,"Ventura County, California",271226,1122,171554,1692,3026,297,32796,1090,71221,1263,39087,1232,17193,814,8231,581,99672,1663,8374,656,36061,1403,36884,1473,12454,806,3956,425,1943,288
0500000US08123,"Weld County, Colorado",102101,520,74144,902,1326,221,13065,690,30956,1017,18237,701,6690,554,3870,364,27957,881,2311,271,10774,683,9741,618,3601,469,954,194,576,157
0500000US08027,"Custer County, Colorado",2083,169,1777,158,22,30,373,136,818,185,204,106,119,60,241,109,306,92,25,17,156,55,101,74,22,20,2,6,0,12
0500000US08035,"Douglas County, Colorado",117426,587,92775,801,888,188,13560,631,48173,918,20110,736,7191,471,2853,361,24651,786,1501,285,10413,659,9129,616,2529,402,703,197,376,129
0500000US08067,"La Plata County, Colorado",21793,489,15377,452,265,84,3161,352,6797,437,3517,304,1037,183,600,130,6416,546,306,114,3175,429,2047,310,589,173,233,115,66,38
0500000US08105,"Rio Grande County, Colorado",4504,269,2982,192,112,72,591,128,1092,182,761,135,333,106,93,56,1522,238,364,154,590,177,364,134,171,93,33,30,0,19
0500000US08011,"Bent County, Colorado",1744,158,1119,111,38,21,219,60,392,75,246,70,122,38,102,47,625,127,129,55,329,102,115,55,41,38,10,11,1,4
0500000US08111,"San Juan County, Colorado",266,41,178,34,11,13,63,29,63,29,41,19,0,12,0,12,88,31,9,10,40,23,39,20,0,12,0,12,0,12
0500000US08075,"Logan County, Colorado",8183,233,5054,269,136,92,1070,176,1919,220,1187,165,503,110,239,80,3129,308,559,153,1278,323,994,250,225,109,68,43,5,5
0500000US08119,"Teller County, Colorado",10183,361,8242,330,100,80,1611,236,3290,358,2094,293,594,166,553,142,1941,244,81,68,914,171,544,158,246,95,90,83,66,51
0500000US08039,"Elbert County, Colorado",9046,103,8116,156,139,72,835,156,2623,245,2253,233,1278,177,988,177,930,134,41,27,331,97,274,87,167,64,96,46,21,21
0500000US08073,"Lincoln County, Colorado",1520,533,1040,298,25,18,197,88,374,142,225,65,121,56,98,46,480,256,48,25,214,146,137,90,67,36,14,23,0,17
0500000US08003,"Alamosa County, Colorado",6153,209,3428,210,127,55,798,174,1226,218,739,149,477,165,61,31,2725,271,379,170,1300,241,733,187,205,110,93,83,15,24
0500000US08043,"Fremont County, Colorado",17163,511,12876,504,390,129,2569,306,5458,379,2845,287,1074,262,540,127,4287,374,547,165,1959,269,1179,257,365,140,154,127,83,68
0500000US08085,"Montrose County, Colorado",17125,282,12111,364,318,108,2557,286,5060,373,2956,315,755,162,465,108,5014,332,639,174,2157,282,1458,234,439,140,290,153,31,25
0500000US08109,"Saguache County, Colorado",2645,153,1982,148,160,83,498,98,643,100,480,100,126,43,75,41,663,122,83,49,246,73,223,74,92,48,19,18,0,17
0500000US08053,"Hinsdale County, Colorado",387,44,277,41,7,7,35,16,111,27,89,29,35,18,0,12,110,31,3,6,33,16,52,21,14,13,8,8,0,12
0500000US08049,"Grand County, Colorado",5823,423,4009,342,17,20,879,185,1614,328,1055,234,314,138,130,80,1814,284,123,51,715,190,634,189,217,91,109,72,16,16
0500000US08089,"Otero County, Colorado",7691,252,4784,248,177,91,1069,168,1824,220,1110,167,431,109,173,66,2907,331,463,198,1498,293,704,164,150,68,35,27,57,72
0500000US09005,"Litchfield County, Connecticut",73987,840,57079,851,1400,205,13336,668,24481,708,11735,586,4215,344,1912,252,16908,693,2542,338,8504,597,4787,483,839,185,184,67,52,43
0500000US09011,"New London County, Connecticut",107402,932,71459,882,1418,296,17477,634,31692,931,14080,558,4720,395,2072,246,35943,1101,5200,508,17942,950,10279,721,2174,344,177,84,171,97
0500000US12129,"Wakulla County, Florida",11068,375,8927,454,69,46,2314,307,4317,493,1571,285,322,148,334,136,2141,357,279,127,944,236,589,188,285,157,44,51,0,28
0500000US09001,"Fairfield County, Connecticut",340491,1330,229169,1763,5287,504,53979,1412,101862,1699,47465,1359,15362,794,5214,433,111322,1745,20811,884,50021,1514,31168,1147,6665,567,1860,340,797,226
0500000US10001,"Kent County, Delaware",64545,689,44554,877,1283,240,11254,710,18780,718,9154,552,2929,365,1154,231,19991,828,2923,418,7789,639,7235,626,1642,343,275,129,127,79
0500000US12057,"Hillsborough County, Florida",516478,2014,299839,2672,7328,531,93304,1936,138142,2289,45157,1261,12345,729,3563,328,216639,2550,27775,1037,108855,2098,64377,1887,12522,940,2383,356,727,210
0500000US12045,"Gulf County, Florida",5359,300,4037,288,88,68,1488,203,1680,235,584,156,168,76,29,28,1322,219,152,114,700,173,297,115,173,91,0,21,0,21
0500000US12097,"Osceola County, Florida",99158,1445,60600,1512,1827,330,17113,1154,26454,1172,10931,882,3215,491,1060,278,38558,1404,3422,467,16775,1026,13956,953,3408,567,802,355,195,80
0500000US12131,"Walton County, Florida",26432,726,19551,606,711,192,5441,451,9114,522,3144,397,861,206,280,121,6881,568,795,193,3064,488,2271,376,649,171,90,76,12,20
0500000US12065,"Jefferson County, Florida",5771,260,4486,256,98,48,1235,253,1846,239,919,164,345,113,43,31,1285,241,137,75,693,185,289,125,142,66,24,18,0,21
0500000US12049,"Hardee County, Florida",7772,316,5143,323,179,83,1718,279,1874,288,1019,219,299,120,54,46,2629,357,284,135,1381,295,820,226,126,65,8,13,10,16
0500000US12093,"Okeechobee County, Florida",13759,384,9874,413,269,88,3716,333,3783,312,1597,215,407,114,102,54,3885,353,298,99,2071,311,1247,229,267,109,2,7,0,28
0500000US12041,"Gilchrist County, Florida",6511,223,5441,277,148,86,1727,240,2135,237,1023,172,355,114,53,29,1070,214,168,106,544,144,279,121,72,60,0,21,7,11
0500000US12001,"Alachua County, Florida",97048,1341,53194,980,1428,232,18444,939,23301,818,7396,568,2000,340,625,178,43854,1275,5057,471,23232,990,11760,725,2922,477,799,222,84,60
0500000US12015,"Charlotte County, Florida",76150,1016,60547,953,1380,253,25859,839,25133,868,6464,511,1383,217,328,113,15603,756,2040,312,7554,625,4583,409,1086,222,215,113,125,83
0500000US12085,"Martin County, Florida",63865,985,49903,1015,1628,223,19977,920,20701,818,5618,524,1675,291,304,119,13962,865,1657,305,7222,583,3816,377,1106,260,146,97,15,24
0500000US12115,"Sarasota County, Florida",180551,1748,133220,1762,3575,438,56931,1410,55023,1510,13274,931,3213,342,1204,269,47331,1532,5640,509,24214,1235,14375,1005,2529,391,413,159,160,102
0500000US12017,"Citrus County, Florida",62762,1091,51119,958,1690,319,20672,904,21149,816,5579,505,1629,289,400,142,11643,775,1963,364,5515,555,3188,484,845,236,130,89,2,10
0500000US12113,"Santa Rosa County, Florida",61345,755,46265,1099,861,243,10590,761,22062,988,8739,729,3161,482,852,252,15080,1033,1048,312,6305,731,5635,662,1691,330,292,148,109,148
0500000US12011,"Broward County, Florida",682088,3587,423316,3819,17953,963,149994,2518,173097,2854,60228,1658,17033,876,5011,578,258772,3513,30225,1265,124976,2241,83581,2323,15543,1060,3913,465,534,164
0500000US12087,"Monroe County, Florida",30982,702,18465,596,796,166,7423,444,7461,462,2045,270,551,152,189,81,12517,594,1396,261,6181,557,4116,406,600,117,103,70,121,94
0500000US13313,"Whitfield County, Georgia",36043,612,22741,677,535,184,4690,494,9933,725,4674,465,1786,312,1123,305,13302,753,1697,357,5960,548,4286,530,960,284,301,152,98,70
0500000US13285,"Troup County, Georgia",24843,462,14232,510,451,122,3280,393,5321,388,3459,372,1013,181,708,203,10611,635,1899,363,5252,479,2587,409,640,186,220,114,13,15
0500000US13145,"Harris County, Georgia",12158,326,10457,322,202,98,1577,246,4550,405,2594,264,1069,207,465,161,1701,267,155,72,720,179,500,140,291,121,35,33,0,28
0500000US13321,"Worth County, Georgia",8038,221,5339,342,159,77,1220,214,2280,264,1193,204,389,123,98,56,2699,281,358,162,1087,247,882,237,170,84,181,118,21,25
0500000US13109,"Evans County, Georgia",4006,159,2670,178,64,42,946,181,906,151,531,105,170,70,53,31,1336,194,187,68,667,149,421,136,26,31,29,37,6,7
0500000US13307,"Webster County, Georgia",1101,93,871,97,38,24,272,82,248,71,223,73,61,32,29,26,230,79,44,41,123,51,55,47,8,14,0,13,0,13
0500000US13125,"Glascock County, Georgia",1105,79,840,80,39,22,201,58,287,60,191,43,63,23,59,30,265,54,29,17,92,37,119,48,25,18,0,13,0,13
0500000US13051,"Chatham County, Georgia",108151,1182,58545,1097,1559,233,16316,758,25799,1143,10543,763,3224,486,1104,254,49606,1287,7409,514,23782,1228,14928,1031,2739,388,668,179,80,51
0500000US13173,"Lanier County, Georgia",3724,200,2382,240,60,55,655,185,1063,185,361,133,190,110,53,47,1342,223,281,136,458,158,435,148,60,44,73,71,35,36
0500000US13195,"Madison County, Georgia",10712,292,8129,345,168,89,1473,240,3086,345,2254,338,762,167,386,131,2583,280,164,84,1073,245,1061,217,165,85,103,72,17,18
0500000US13147,"Hart County, Georgia",10019,419,7633,356,105,63,1879,329,2799,308,1460,268,995,191,395,192,2386,349,430,162,914,183,801,243,201,95,33,42,7,11
0500000US13191,"McIntosh County, Georgia",6033,368,4691,360,163,84,1234,280,1925,241,678,202,516,184,175,99,1342,278,105,83,476,194,568,226,139,72,54,82,0,21
0500000US13237,"Putnam County, Georgia",8660,387,6747,389,182,113,1429,295,3142,353,1469,247,406,177,119,74,1913,309,205,129,950,225,433,173,193,91,71,70,61,85
0500000US13301,"Warren County, Georgia",2332,117,1578,117,97,47,444,93,491,111,333,76,160,58,53,37,754,117,276,88,236,61,174,77,39,34,16,21,13,19
0500000US13029,"Bryan County, Georgia",12636,264,8826,367,116,77,1406,249,4067,373,2245,289,707,180,285,119,3810,402,510,185,1482,306,1294,222,476,168,29,39,19,24
0500000US13039,"Camden County, Georgia",19327,427,11997,485,141,64,2778,339,5359,401,2825,272,617,144,277,93,7330,506,761,223,2936,380,2722,357,616,202,281,148,14,21
0500000US13099,"Early County, Georgia",4082,156,2688,186,110,55,771,145,1079,149,523,138,149,57,56,32,1394,167,248,98,663,139,262,94,122,62,88,66,11,18
0500000US13069,"Coffee County, Georgia",14298,452,9422,542,506,191,3205,398,3435,393,1483,266,469,174,324,132,4876,431,831,217,2582,416,1104,280,285,126,74,65,0,28
0500000US13123,"Gilmer County, Georgia",11645,558,8715,476,286,99,2090,281,3730,428,1560,260,681,148,368,134,2930,414,330,131,1268,258,812,220,422,157,98,93,0,25
0500000US13317,"Wilkes County, Georgia",3879,162,2548,175,229,95,668,128,801,146,508,107,255,89,87,53,1331,203,269,83,527,124,407,123,92,62,11,18,25,31
0500000US13129,"Gordon County, Georgia",20294,381,12987,502,212,83,2870,358,5555,478,2823,393,1151,250,376,128,7307,507,1112,252,3254,464,2308,378,492,195,90,81,51,48
0500000US13057,"Cherokee County, Georgia",85825,705,65701,988,781,200,12380,771,31964,1189,13737,966,5296,668,1543,294,20124,918,1595,320,8250,730,7128,613,2304,474,478,198,369,182
0500000US13177,"Lee County, Georgia",10354,225,7493,323,225,118,1446,268,3263,383,1631,235,763,215,165,87,2861,327,124,67,1276,286,1096,262,292,143,52,59,21,32
0500000US13133,"Greene County, Georgia",7004,268,4995,246,198,79,1280,172,2235,197,743,124,320,108,219,98,2009,262,346,130,821,170,556,172,253,94,19,16,14,15
0500000US13075,"Cook County, Georgia",6233,201,4190,207,173,78,1133,178,1657,209,821,173,291,91,115,62,2043,227,345,121,1011,166,402,107,274,100,11,18,0,21
0500000US13121,"Fulton County, Georgia",400016,1948,206043,2575,5686,500,63241,1732,92940,1972,32502,1341,8968,678,2706,403,193973,2534,38762,1201,101532,1962,44917,1817,6926,759,1342,316,494,145
0500000US13187,"Lumpkin County, Georgia",11649,364,7912,414,133,82,1748,325,3585,335,1443,292,648,181,355,179,3737,443,246,109,1347,318,1394,357,564,236,141,125,45,41
0500000US13201,"Miller County, Georgia",2300,129,1543,125,60,36,283,71,635,109,401,93,93,48,71,40,757,111,116,54,464,94,107,49,61,40,9,12,0,19
0500000US13219,"Oconee County, Georgia",13093,255,10827,377,92,49,1554,236,5144,379,2692,307,909,174,436,152,2266,360,206,121,776,168,852,199,318,155,91,66,23,24
0500000US13151,"Henry County, Georgia",73826,793,52832,1080,628,210,10660,758,22515,1145,12261,789,4865,559,1903,462,20994,1028,1023,284,9366,860,7973,783,1896,428,574,224,162,113
0500000US13183,"Long County, Georgia",5601,251,3898,308,82,70,965,285,1470,311,1116,262,136,87,129,98,1703,314,139,84,848,254,502,187,204,122,10,20,0,21
0500000US13257,"Stephens County, Georgia",9468,412,6607,450,208,106,1400,230,2702,389,1530,300,610,200,157,88,2861,416,493,197,1227,227,886,271,233,137,22,25,0,25
0500000US13293,"Upson County, Georgia",10204,349,6715,344,203,96,1638,241,2935,305,1269,186,451,141,219,96,3489,329,856,220,1515,263,712,162,240,117,156,91,10,11
0500000US13225,"Peach County, Georgia",10103,291,6387,396,283,144,1701,320,2262,330,1357,244,581,194,203,105,3716,402,771,261,1901,321,778,276,241,136,25,36,0,25
0500000US13229,"Pierce County, Georgia",7072,252,5388,317,67,48,1276,221,2614,296,963,216,327,125,141,93,1684,330,247,100,782,195,466,168,160,105,22,36,7,13
0500000US13251,"Screven County, Georgia",5257,205,3778,195,243,102,793,132,1363,163,774,145,381,99,224,117,1479,192,317,99,670,144,307,109,170,89,12,12,3,6
0500000US13011,"Banks County, Georgia",6603,196,5006,225,224,95,959,172,1852,214,1172,169,408,95,391,111,1597,204,115,68,668,155,633,131,136,70,41,39,4,6
0500000US13061,"Clay County, Georgia",1202,129,769,109,23,19,308,97,284,79,124,54,17,19,13,13,433,111,155,62,187,84,74,57,14,15,3,6,0,13
0500000US13089,"DeKalb County, Georgia",277757,1421,150840,1915,3469,374,46015,1452,68116,1632,23814,1051,6868,484,2558,370,126917,1773,20805,1043,65713,1992,32271,1468,6078,541,1522,437,528,175
0500000US13157,"Jackson County, Georgia",22034,445,17085,583,416,178,2684,337,7362,560,4445,401,1414,227,764,170,4949,446,600,205,2179,289,1507,264,492,155,109,65,62,57
0500000US13181,"Lincoln County, Georgia",3424,196,2477,182,98,64,759,145,851,153,434,99,202,70,133,69,947,155,88,48,378,104,330,104,67,45,26,28,58,56
0500000US13001,"Appling County, Georgia",6682,278,4881,300,220,87,1314,212,1865,269,1038,178,208,87,236,100,1801,259,370,148,841,195,436,126,105,67,42,44,7,13
0500000US13235,"Pulaski County, Georgia",3817,399,2401,261,103,86,489,127,1091,181,501,151,81,63,136,81,1416,318,203,123,737,259,417,185,59,59,0,21,0,21
0500000US13281,"Towns County, Georgia",4777,257,3860,187,62,41,1023,184,1711,196,747,131,230,92,87,49,917,196,102,62,482,133,222,96,111,61,0,21,0,21
0500000US13287,"Turner County, Georgia",3023,220,2041,212,58,50,746,199,867,187,236,85,111,62,23,24,982,193,171,102,445,146,312,133,29,34,12,20,13,17
0500000US16077,"Power County, Idaho",2581,162,1779,238,27,29,372,117,642,172,362,123,283,125,93,44,802,195,26,39,350,164,337,157,42,38,42,40,5,7
0500000US16071,"Oneida County, Idaho",1585,109,1279,103,10,17,142,54,429,80,397,90,199,68,102,57,306,87,2,4,153,63,60,36,57,50,18,26,16,16
0500000US16063,"Lincoln County, Idaho",1687,80,1166,99,7,7,223,56,396,82,314,64,147,41,79,30,521,87,10,13,251,72,127,38,79,35,46,31,8,12
0500000US16041,"Franklin County, Idaho",4294,150,3470,203,24,26,343,121,1334,216,882,175,651,159,236,96,824,171,70,79,377,110,195,100,123,84,14,24,45,31
0500000US16053,"Jerome County, Idaho",7828,158,5003,235,56,55,1035,214,1707,214,1396,197,502,120,307,97,2825,242,169,91,1165,182,1047,199,313,132,100,76,31,30
0500000US16067,"Minidoka County, Idaho",7279,202,5218,230,100,46,972,156,1976,206,1278,217,616,120,276,94,2061,250,65,47,668,159,996,189,268,108,49,37,15,18
0500000US16013,"Blaine County, Idaho",8190,442,5709,323,49,39,1503,251,2691,290,1140,249,254,99,72,45,2481,343,217,131,1037,230,751,190,335,137,129,81,12,20
0500000US16021,"Boundary County, Idaho",4605,224,3456,263,84,52,718,149,1356,215,786,207,337,112,175,89,1149,228,35,31,590,175,348,120,88,60,41,55,47,46
0500000US16047,"Gooding County, Idaho",5419,189,3699,241,65,42,618,170,1298,196,1036,174,464,128,218,85,1720,248,151,98,466,138,727,183,265,106,100,62,11,16
0500000US16007,"Bear Lake County, Idaho",2350,151,1803,135,25,17,267,52,622,105,464,72,304,63,121,36,547,89,65,32,217,65,137,55,53,33,59,33,16,13
0500000US16019,"Bonneville County, Idaho",39000,434,27291,618,497,132,4950,366,11727,488,6031,378,2735,306,1351,227,11709,573,1297,277,4936,471,3958,390,1048,204,273,110,197,101
0500000US16035,"Clearwater County, Idaho",3707,164,2826,135,38,23,613,97,1155,110,698,96,191,55,131,44,881,114,84,28,292,64,337,80,124,63,36,25,8,9
0500000US16059,"Lemhi County, Idaho",3549,190,2677,197,59,42,501,135,956,156,625,112,453,111,83,44,872,162,82,53,338,111,381,110,42,33,29,30,0,17
0500000US16017,"Bonner County, Idaho",17584,489,13077,476,250,106,2592,319,5451,393,3231,376,989,182,564,127,4507,424,516,153,1775,236,1397,237,516,165,242,151,61,59
0500000US16037,"Custer County, Idaho",1761,149,1317,134,0,12,136,58,451,128,410,116,122,47,198,107,444,112,9,11,192,75,128,59,61,32,18,17,36,38
0500000US16065,"Madison County, Idaho",10625,350,4925,284,98,62,723,153,2104,251,1251,227,460,107,289,96,5700,372,279,100,2622,385,2136,326,407,143,118,64,138,87
0500000US16081,"Teton County, Idaho",3736,286,2763,213,25,20,549,190,1266,215,521,152,123,79,279,94,973,239,17,18,265,111,588,219,62,44,39,31,2,6
0500000US15003,"Honolulu County, Hawaii",311525,1593,173697,1829,7812,471,47373,1115,65806,1386,30158,844,14224,695,8324,512,137828,1712,22547,903,58488,1369,43693,1304,9241,607,2634,320,1225,236
0500000US17183,"Vermilion County, Illinois",31180,383,21563,476,625,134,6545,413,9109,414,3727,312,1156,183,401,118,9617,507,2622,324,4400,385,2139,323,365,102,62,58,29,17
